kl,wkl
4, -0.572517
5, -2.716190
6, 2.071354
7, 0.168394
8, 0.796829
9, -1.014205
1, -0.556898
2, -0.068910
3, -0.642230
4, -0.583868
5, -2.716975
6, 2.087180
7, 0.158550
8, 0.796148
9, -1.000480
1, -0.523804
2, -0.096061
3, -0.650046
4, -0.574788
5, -2.724425
6, 2.085035
7, 0.195173
8, 0.766101
9, -1.009130
1, -0.544744
2, -0.076388
3, -0.652975
4, -0.577359
5, -2.722009
6, 2.084676
7, 0.171346
8, 0.788487
9, -1.012461
1, -0.555559
2, -0.077654
3, -0.637323
4, -0.588600
5, -2.723325
6, 2.100945
7, 0.160943
8, 0.787269
9, -0.997406
1, -0.522941
2, -0.102415
3, -0.646634
4, -0.578527
5, -2.730973
6, 2.098070
7, 0.196407
8, 0.760347
9, -1.007529
1, -0.543919
2, -0.081804
3, -0.649830
4, -0.581236
5, -2.728311
6, 2.097657
7, 0.172895
8, 0.783447
9, -1.011111
1, -0.554384
2, -0.082345
3, -0.635787
4, -0.592643
5, -2.728900
6, 2.112965
7, 0.162965
8, 0.782934
9, -0.997785
1, -0.522387
2, -0.102792
3, -0.647822
4, -0.580033
5, -2.736959
6, 2.108222
7, 0.197536
8, 0.760843
9, -1.010788
1, -0.543446
2, -0.082356
3, -0.650858
4, -0.582718
5, -2.734353
6, 2.107835
7, 0.173774
8, 0.783901
9, -1.014214
1, -0.553783
2, -0.082568
3, -0.637474
4, -0.594104
5, -2.734586
6, 2.122578
7, 0.164287
8, 0.783707
9, -1.001930
1, -0.521152
2, -0.103825
3, -0.649122
4, -0.581724
5, -2.742651
6, 2.118158
7, 0.199304
8, 0.760895
9, -1.014430
1, -0.541999
2, -0.082876
3, -0.652552
4, -0.584572
5, -2.739789
6, 2.117690
7, 0.175996
8, 0.784317
9, -1.018266
1, -0.552307
2, -0.082916
3, -0.639366
4, -0.595989
5, -2.739833
6, 2.132295
7, 0.166560
8, 0.784281
9, -1.006195
1, -0.521109
2, -0.101354
3, -0.652450
4, -0.582411
5, -2.747858
6, 2.126601
7, 0.200423
8, 0.764268
9, -1.020398
1, -0.542185
2, -0.081237
3, -0.655329
4, -0.585097
5, -2.745294
6, 2.126234
7, 0.176418
8, 0.787181
9, -1.023676
1, -0.552565
2, -0.081461
3, -0.641844
4, -0.596506
5, -2.745539
6, 2.141054
7, 0.166787
8, 0.786973
9, -1.011165
1, -0.518849
2, -0.110312
3, -0.648508
4, -0.588428
5, -2.752452
6, 2.139458
7, 0.204163
8, 0.754991
9, -1.018551
1, -0.540063
2, -0.089916
3, -0.651425
4, -0.591068
5, -2.749913
6, 2.139095
7, 0.180075
8, 0.778149
9, -1.021864
1, -0.550367
2, -0.090053
3, -0.638415
4, -0.602565
5, -2.750066
6, 2.153611
7, 0.170329
8, 0.778020
9, -1.009558
1, -0.519745
2, -0.100083
3, -0.657868
4, -0.582939
5, -2.756494
6, 2.141144
7, 0.202148
8, 0.767598
9, -1.029772
1, -0.541026
2, -0.080378
3, -0.660381
4, -0.585492
5, -2.754130
6, 2.140842
7, 0.177903
8, 0.790048
9, -1.032635
1, -0.551537
2, -0.080682
3, -0.646417
4, -0.596862
5, -2.754459
6, 2.155947
7, 0.168122
8, 0.789765
9, -1.019642
1, -0.518808
2, -0.106195
3, -0.654895
4, -0.587182
5, -2.762005
6, 2.153440
7, 0.204168
8, 0.761667
9, -1.028979
1, -0.540019
2, -0.086389
3, -0.657543
4, -0.589732
5, -2.759624
6, 2.153122
7, 0.179917
8, 0.784311
9, -1.032007
1, -0.550208
2, -0.086197
3, -0.645110
4, -0.601218
5, -2.759409
6, 2.167137
7, 0.170604
8, 0.784486
9, -1.020642
1, -0.518389
2, -0.100604
3, -0.661367
4, -0.584547
5, -2.766957
6, 2.158620
7, 0.203959
8, 0.769384
9, -1.037684
1, -0.539792
2, -0.080595
3, -0.663784
4, -0.587177
5, -2.764498
6, 2.158323
7, 0.179671
8, 0.792089
9, -1.040427
1, -0.550173
2, -0.080703
3, -0.650543
4, -0.598653
5, -2.764616
6, 2.172960
7, 0.170003
8, 0.791989
9, -1.028095
1, -0.519039
2, -0.094139
3, -0.667266
4, -0.581435
5, -2.772047
6, 2.163712
7, 0.202841
8, 0.777818
9, -1.045732
1, -0.540382
2, -0.074671
3, -0.669522
4, -0.583987
5, -2.769719
6, 2.163442
7, 0.178592
8, 0.799936
9, -1.048296
1, -0.550643
2, -0.074665
3, -0.656806
4, -0.595583
5, -2.769712
6, 2.177812
7, 0.169009
8, 0.799942
9, -1.036420
1, -0.518042
2, -0.095278
3, -0.668547
4, -0.582627
5, -2.777904
6, 2.173146
7, 0.203915
8, 0.777871
9, -1.048991
1, -0.539347
2, -0.075062
3, -0.671014
4, -0.585389
5, -2.775283
6, 2.172826
7, 0.179904
8, 0.800655
9, -1.051772
1, -0.549462
2, -0.074762
3, -0.659050
4, -0.597011
5, -2.774939
6, 2.186572
7, 0.170692
8, 0.800928
9, -1.040875
1, -0.517689
2, -0.095875
3, -0.670041
4, -0.584792
5, -2.783058
6, 2.182346
7, 0.205452
8, 0.777830
9, -1.052899
1, -0.539005
2, -0.075848
3, -0.672422
4, -0.587529
5, -2.780486
6, 2.182040
7, 0.181288
8, 0.800532
9, -1.055598
1, -0.549095
2, -0.075464
3, -0.660570
4, -0.599145
5, -2.780044
6, 2.195684
7, 0.172108
8, 0.800882
9, -1.044814
1, -0.517330
2, -0.095248
3, -0.672454
4, -0.586039
5, -2.788207
6, 2.190780
7, 0.206689
8, 0.779344
9, -1.057752
1, -0.538526
2, -0.075244
3, -0.674923
4, -0.588816
5, -2.785586
6, 2.190457
7, 0.182627
8, 0.802052
9, -1.060555
1, -0.548922
2, -0.075331
3, -0.661839
4, -0.600281
5, -2.785681
6, 2.204886
7, 0.173076
8, 0.801973
9, -1.048534
1, -0.518938
2, -0.085558
3, -0.680691
4, -0.581081
5, -2.792230
6, 2.192814
7, 0.204070
8, 0.791401
9, -1.068021
1, -0.540404
2, -0.066605
3, -0.682497
4, -0.583579
5, -2.790024
6, 2.192604
7, 0.179702
8, 0.812916
9, -1.070070
1, -0.550553
2, -0.066376
3, -0.670362
4, -0.595215
5, -2.789762
6, 2.206517
7, 0.170400
8, 0.813125
9, -1.058948
1, -0.517456
2, -0.091378
3, -0.678887
4, -0.584569
5, -2.797804
6, 2.203775
7, 0.206791
8, 0.785635
9, -1.068321
1, -0.538918
2, -0.072255
3, -0.680771
4, -0.587094
5, -2.795555
6, 2.203554
7, 0.182314
8, 0.807444
9, -1.070470
1, -0.548970
2, -0.071863
3, -0.669222
4, -0.598754
5, -2.795099
6, 2.216950
7, 0.173207
8, 0.807800
9, -1.060007
1, -0.518932
2, -0.083173
3, -0.687031
4, -0.580364
5, -2.802024
6, 2.206047
7, 0.204644
8, 0.795963
9, -1.078646
1, -0.540455
2, -0.064557
3, -0.688589
4, -0.582800
5, -2.799917
6, 2.205870
7, 0.180146
8, 0.817151
9, -1.080420
1, -0.550629
2, -0.064270
3, -0.676319
4, -0.594478
5, -2.799587
6, 2.219954
7, 0.170697
8, 0.817419
9, -1.069023
1, -0.519356
2, -0.077730
3, -0.692814
4, -0.577060
5, -2.807083
6, 2.210768
7, 0.203224
8, 0.803419
9, -1.086179
1, -0.540861
2, -0.059013
3, -0.694298
4, -0.579608
5, -2.804866
6, 2.210592
7, 0.178782
8, 0.824691
9, -1.087865
1, -0.551005
2, -0.058649
3, -0.682208
4, -0.591292
5, -2.804447
6, 2.224517
7, 0.169507
8, 0.825024
9, -1.076811
1, -0.521009
2, -0.070137
3, -0.699893
4, -0.573012
5, -2.811447
6, 2.213740
7, 0.200222
8, 0.813261
9, -1.094920
1, -0.542360
2, -0.052332
3, -0.701174
4, -0.575407
5, -2.809450
6, 2.213597
7, 0.175758
8, 0.833661
9, -1.096388
1, -0.552427
2, -0.051832
3, -0.689308
4, -0.587127
5, -2.808868
6, 2.227412
7, 0.166606
8, 0.834116
9, -1.085599
1, -0.520220
2, -0.070686
3, -0.701721
4, -0.572671
5, -2.817331
6, 2.221840
7, 0.201155
8, 0.813890
9, -1.098915
1, -0.541732
2, -0.052945
3, -0.702830
4, -0.575012
5, -2.815400
6, 2.221719
7, 0.176580
8, 0.834158
9, -1.100182
1, -0.551760
2, -0.052336
3, -0.691261
4, -0.586777
5, -2.814686
6, 2.235292
7, 0.167495
8, 0.834709
9, -1.089701
1, -0.520746
2, -0.066875
3, -0.706589
4, -0.570022
5, -2.822541
6, 2.227011
7, 0.200231
8, 0.819363
9, -1.105880
1, -0.542147
2, -0.048881
3, -0.707753
4, -0.572513
5, -2.820446
6, 2.226876
7, 0.175823
8, 0.839886
9, -1.107207
1, -0.552499
2, -0.048825
3, -0.694753
4, -0.584200
5, -2.820383
6, 2.241552
7, 0.166164
8, 0.839938
9, -1.095078
1, -0.522712
2, -0.055787
3, -0.716166
4, -0.561606
5, -2.825664
6, 2.225310
7, 0.196145
8, 0.832931
9, -1.116630
1, -0.544038
2, -0.038715
3, -0.717031
4, -0.563950
5, -2.823787
6, 2.225215
7, 0.171727
8, 0.852478
9, -1.117621
1, -0.554012
2, -0.038060
3, -0.705766
4, -0.575835
5, -2.823007
6, 2.238638
7, 0.162804
8, 0.853063
9, -1.107542
1, -0.523500
2, -0.050747
3, -0.722292
4, -0.557628
5, -2.830578
6, 2.228777
7, 0.194823
8, 0.839749
9, -1.124885
1, -0.544962
2, -0.033767
3, -0.722906
4, -0.559969
5, -2.828726
6, 2.228710
7, 0.170396
8, 0.859076
9, -1.125584
1, -0.555200
2, -0.033465
3, -0.710448
4, -0.571770
5, -2.828377
6, 2.243070
7, 0.161093
8, 0.859350
9, -1.114264
1, -0.521427
2, -0.060931
3, -0.717062
4, -0.561573
5, -2.836670
6, 2.241073
7, 0.198284
8, 0.829105
9, -1.121547
1, -0.542856
2, -0.043340
3, -0.717920
4, -0.564010
5, -2.834670
6, 2.240976
7, 0.173857
8, 0.849156
9, -1.122526
1, -0.553320
2, -0.043354
3, -0.704650
4, -0.575755
5, -2.834685
6, 2.255869
7, 0.164081
8, 0.849144
9, -1.110129
1, -0.519292
2, -0.072157
3, -0.710466
4, -0.566557
5, -2.842471
6, 2.254297
7, 0.201474
8, 0.817493
9, -1.116520
1, -0.540729
2, -0.053076
3, -0.711757
4, -0.569245
5, -2.840078
6, 2.254135
7, 0.177471
8, 0.838857
9, -1.117965
1, -0.551007
2, -0.052636
3, -0.699563
4, -0.581071
5, -2.839572
6, 2.268165
7, 0.167972
8, 0.839264
9, -1.106695
1, -0.520418
2, -0.063309
3, -0.717796
4, -0.561628
5, -2.846356
6, 2.256577
7, 0.199589
8, 0.828232
9, -1.125540
1, -0.541937
2, -0.044744
3, -0.718771
4, -0.564269
5, -2.844078
6, 2.256457
7, 0.175449
8, 0.849059
9, -1.126634
1, -0.551871
2, -0.043852
3, -0.708134
4, -0.576283
5, -2.842999
6, 2.269320
7, 0.166509
8, 0.849862
9, -1.117062
1, -0.519172
2, -0.065136
3, -0.718591
4, -0.563090
5, -2.851586
6, 2.265100
7, 0.201610
8, 0.827013
9, -1.128287
1, -0.540728
2, -0.047420
3, -0.719389
4, -0.565503
5, -2.849602
6, 2.265011
7, 0.177121
8, 0.847141
9, -1.129194
1, -0.550936
2, -0.046934
3, -0.707708
4, -0.577408
5, -2.849036
6, 2.278635
7, 0.167821
8, 0.847584
9, -1.118551
1, -0.519515
2, -0.062846
3, -0.721848
4, -0.561523
5, -2.857080
6, 2.271486
7, 0.200708
8, 0.830929
9, -1.133352
1, -0.541110
2, -0.045028
3, -0.722545
4, -0.564013
5, -2.855026
6, 2.271405
7, 0.176157
8, 0.851185
9, -1.134144
1, -0.551533
2, -0.044945
3, -0.709881
4, -0.575857
5, -2.854931
6, 2.285796
7, 0.166416
8, 0.851263
9, -1.122307
1, -0.518866
2, -0.063548
3, -0.722231
4, -0.560944
5, -2.863423
6, 2.280158
7, 0.201120
8, 0.831500
9, -1.135428
1, -0.540437
2, -0.045780
3, -0.722952
4, -0.563415
5, -2.861388
6, 2.280076
7, 0.176602
8, 0.851695
9, -1.136248
1, -0.550449
2, -0.044944
3, -0.712233
4, -0.575512
5, -2.860378
6, 2.293027
7, 0.167399
8, 0.852464
9, -1.126395
1, -0.518023
2, -0.063552
3, -0.724519
4, -0.560853
5, -2.868790
6, 2.287473
7, 0.201586
8, 0.832845
9, -1.139348
1, -0.539455
2, -0.045024
3, -0.725512
4, -0.563543
5, -2.866465
6, 2.287348
7, 0.177475
8, 0.853689
9, -1.140465
1, -0.549497
2, -0.044224
3, -0.714866
4, -0.575575
5, -2.865507
6, 2.300103
7, 0.168490
8, 0.854405
9, -1.130939
1, -0.515304
2, -0.071799
3, -0.721236
4, -0.565439
5, -2.873681
6, 2.298215
7, 0.205850
8, 0.824276
9, -1.137900
1, -0.537059
2, -0.053787
3, -0.721915
4, -0.567911
5, -2.871634
6, 2.298138
7, 0.181064
8, 0.844797
9, -1.138673
1, -0.546952
2, -0.052645
3, -0.712098
4, -0.580004
5, -2.870238
6, 2.310139
7, 0.172298
8, 0.845809
9, -1.129974
1, -0.513814
2, -0.073040
3, -0.722926
4, -0.566015
5, -2.878847
6, 2.305568
7, 0.208251
8, 0.823682
9, -1.141721
1, -0.535569
2, -0.054505
3, -0.723732
4, -0.568632
5, -2.876618
6, 2.305471
7, 0.183608
8, 0.844678
9, -1.142635
1, -0.545697
2, -0.053554
3, -0.712996
4, -0.580705
5, -2.875484
6, 2.318270
7, 0.174408
8, 0.845542
9, -1.132883
1, -0.512588
2, -0.074701
3, -0.723250
4, -0.567274
5, -2.884063
6, 2.314110
7, 0.210360
8, 0.822579
9, -1.144017
1, -0.534364
2, -0.055544
3, -0.724229
4, -0.569982
5, -2.881681
6, 2.313988
7, 0.186085
8, 0.843934
9, -1.145108
1, -0.544447
2, -0.054682
3, -0.713848
4, -0.582136
5, -2.880642
6, 2.326502
7, 0.176891
8, 0.844720
9, -1.135643
1, -0.511407
2, -0.075264
3, -0.724558
4, -0.568591
5, -2.889080
6, 2.322112
7, 0.212123
8, 0.822773
9, -1.147064
1, -0.533414
2, -0.057408
3, -0.725053
4, -0.570994
5, -2.887131
6, 2.322057
7, 0.186999
8, 0.843158
9, -1.147629
1, -0.543286
2, -0.056098
3, -0.715692
4, -0.583191
5, -2.885513
6, 2.333624
7, 0.178235
8, 0.844321
9, -1.139319
1, -0.512678
2, -0.064177
3, -0.735956
4, -0.561769
5, -2.891167
6, 2.319442
7, 0.209380
8, 0.836100
9, -1.159938
1, -0.534677
2, -0.046858
3, -0.736187
4, -0.564138
5, -2.889302
6, 2.319417
7, 0.184284
8, 0.855857
9, -1.160202
1, -0.544600
2, -0.045684
3, -0.726558
4, -0.576415
5, -2.887848
6, 2.331329
7, 0.175436
8, 0.856904
9, -1.151616
1, -0.511779
2, -0.064232
3, -0.738365
4, -0.561225
5, -2.896433
6, 2.325865
7, 0.211022
8, 0.836793
9, -1.164417
1, -0.533816
2, -0.046291
3, -0.738676
4, -0.563763
5, -2.894367
6, 2.325829
7, 0.186111
8, 0.857075
9, -1.164769
1, -0.543803
2, -0.045131
3, -0.728881
4, -0.576078
5, -2.892937
6, 2.337907
7, 0.177126
8, 0.858118
9, -1.155957
1, -0.510623
2, -0.072854
3, -0.734522
4, -0.566731
5, -2.900746
6, 2.336318
7, 0.213682
8, 0.827574
9, -1.162171
1, -0.532658
2, -0.054403
3, -0.734961
4, -0.569366
5, -2.898540
6, 2.336266
7, 0.188648
8, 0.848536
9, -1.162670
1, -0.542657
2, -0.053258
3, -0.725120
4, -0.581651
5, -2.897133
6, 2.348357
7, 0.179542
8, 0.849579
9, -1.153708
1, -0.512615
2, -0.062448
3, -0.743972
4, -0.561538
5, -2.903286
6, 2.335736
7, 0.210379
8, 0.840146
9, -1.173058
1, -0.534645
2, -0.044743
3, -0.744116
4, -0.564052
5, -2.901265
6, 2.335720
7, 0.185364
8, 0.860250
9, -1.173222
1, -0.544604
2, -0.043450
3, -0.734397
4, -0.576288
5, -2.899677
6, 2.347660
7, 0.176555
8, 0.861393
9, -1.164626
1, -0.512542
2, -0.059663
3, -0.747822
4, -0.560237
5, -2.907794
6, 2.340940
7, 0.210230
8, 0.844365
9, -1.178725
1, -0.534608
2, -0.042500
3, -0.747800
4, -0.562617
5, -2.905942
6, 2.340942
7, 0.185116
8, 0.863899
9, -1.178701
1, -0.544657
2, -0.041484
3, -0.737596
4, -0.574992
5, -2.904691
6, 2.353509
7, 0.175773
8, 0.864843
9, -1.169214
1, -0.513653
2, -0.054909
3, -0.752994
4, -0.557585
5, -2.912229
6, 2.344863
7, 0.207940
8, 0.850915
9, -1.185190
1, -0.535625
2, -0.037359
3, -0.753013
4, -0.560128
5, -2.910197
6, 2.344861
7, 0.183118
8, 0.870742
9, -1.185211
1, -0.545558
2, -0.036179
3, -0.743361
4, -0.572477
5, -2.908731
6, 2.356860
7, 0.174188
8, 0.871802
9, -1.176534
1, -0.512156
2, -0.060693
3, -0.750873
4, -0.560641
5, -2.917418
6, 2.354198
7, 0.210799
8, 0.844934
9, -1.184767
1, -0.534226
2, -0.043288
3, -0.750835
4, -0.563096
5, -2.915481
6, 2.354203
7, 0.185704
8, 0.864724
9, -1.184724
1, -0.544253
2, -0.042103
3, -0.740978
4, -0.575337
5, -2.914035
6, 2.366237
7, 0.176829
8, 0.865773
9, -1.176000
1, -0.512579
2, -0.056875
3, -0.755309
4, -0.558510
5, -2.921882
6, 2.358623
7, 0.209987
8, 0.850309
9, -1.191003
1, -0.534371
2, -0.038910
3, -0.755550
4, -0.561194
5, -2.919669
6, 2.358593
7, 0.185371
8, 0.870602
9, -1.191275
1, -0.544275
2, -0.037558
3, -0.746223
4, -0.573548
5, -2.917982
6, 2.370226
7, 0.176585
8, 0.871802
9, -1.183001
1, -0.511873
2, -0.057691
3, -0.756457
4, -0.559639
5, -2.926625
6, 2.365833
7, 0.211665
8, 0.850005
9, -1.194081
1, -0.533759
2, -0.039406
3, -0.756672
4, -0.562408
5, -2.924311
6, 2.365806
7, 0.187008
8, 0.870604
9, -1.194322
1, -0.543902
2, -0.038311
3, -0.746382
4, -0.574656
5, -2.922988
6, 2.378232
7, 0.177924
8, 0.871585
9, -1.185106
1, -0.510256
2, -0.063663
3, -0.753292
4, -0.563290
5, -2.931553
6, 2.375898
7, 0.214691
8, 0.843881
9, -1.192657
1, -0.532383
2, -0.045746
3, -0.753320
4, -0.565852
5, -2.929478
6, 2.375895
7, 0.189718
8, 0.864102
9, -1.192689
1, -0.542353
2, -0.044439
3, -0.743861
4, -0.578243
5, -2.927854
6, 2.387652
7, 0.180661
8, 0.865290
9, -1.184096
1, -0.509692
2, -0.068694
3, -0.751249
4, -0.567022
5, -2.936187
6, 2.385113
7, 0.216346
8, 0.838789
9, -1.192169
1, -0.531793
2, -0.050044
3, -0.751463
4, -0.569708
5, -2.933920
6, 2.385087
7, 0.191625
8, 0.859649
9, -1.192408
1, -0.541666
2, -0.048658
3, -0.742516
4, -0.582038
5, -2.932190
6, 2.396261
7, 0.182882
8, 0.860876
9, -1.184485
1, -0.510500
2, -0.058261
3, -0.760892
4, -0.561511
5, -2.938515
6, 2.384157
7, 0.215635
8, 0.850784
9, -1.203797
1, -0.532606
2, -0.040437
3, -0.760835
4, -0.564134
5, -2.936400
6, 2.384164
7, 0.190672
8, 0.870913
9, -1.203732
1, -0.542664
2, -0.039228
3, -0.751128
4, -0.576456
5, -2.934919
6, 2.396057
7, 0.181735
8, 0.871988
9, -1.195106
1, -0.510161
2, -0.056628
3, -0.763350
4, -0.560938
5, -2.943226
6, 2.390222
7, 0.216013
8, 0.853637
9, -1.207997
1, -0.532272
2, -0.038255
3, -0.763394
4, -0.563655
5, -2.940969
6, 2.390216
7, 0.191487
8, 0.874016
9, -1.208045
1, -0.541977
2, -0.036641
3, -0.755238
4, -0.576181
5, -2.938885
6, 2.400742
7, 0.182943
8, 0.875437
9, -1.200865
1, -0.509159
2, -0.055577
3, -0.766119
4, -0.561161
5, -2.947552
6, 2.395762
7, 0.218588
8, 0.854870
9, -1.212683
1, -0.531261
2, -0.037777
3, -0.766051
4, -0.563857
5, -2.945381
6, 2.395771
7, 0.193551
8, 0.875035
9, -1.212606
1, -0.541493
2, -0.036890
3, -0.755569
4, -0.576335
5, -2.944300
6, 2.408554
7, 0.183882
8, 0.875872
9, -1.202702
1, -0.509780
2, -0.055698
3, -0.766520
4, -0.562252
5, -2.952652
6, 2.403690
7, 0.217488
8, 0.855942
9, -1.214307
1, -0.532039
2, -0.038706
3, -0.766144
4, -0.564701
5, -2.950782
6, 2.403732
7, 0.192078
8, 0.875340
9, -1.213877
1, -0.541802
2, -0.037192
3, -0.757763
4, -0.577245
5, -2.948837
6, 2.414500
7, 0.183338
8, 0.876695
9, -1.206374
1, -0.511060
2, -0.051350
3, -0.772078
4, -0.560612
5, -2.956497
6, 2.406755
7, 0.215357
8, 0.861949
9, -1.221284
1, -0.533178
2, -0.034125
3, -0.771753
4, -0.563159
5, -2.954514
6, 2.406792
7, 0.190303
8, 0.881460
9, -1.220916
1, -0.542965
2, -0.032595
3, -0.763246
4, -0.575606
5, -2.952567
6, 2.417612
7, 0.181722
8, 0.882802
9, -1.213457
1, -0.511266
2, -0.046838
3, -0.777420
4, -0.558033
5, -2.960463
6, 2.409754
7, 0.215767
8, 0.867504
9, -1.228680
1, -0.533484
2, -0.029399
3, -0.776989
4, -0.560689
5, -2.958379
6, 2.409806
7, 0.190733
8, 0.887155
9, -1.228194
1, -0.543258
2, -0.027861
3, -0.768565
4, -0.573221
5, -2.956407
6, 2.420606
7, 0.182112
8, 0.888511
9, -1.220765
1, -0.508656
2, -0.056983
3, -0.772893
4, -0.563289
5, -2.964765
6, 2.419363
7, 0.220291
8, 0.856379
9, -1.225540
1, -0.530877
2, -0.038287
3, -0.772806
4, -0.566108
5, -2.962393
6, 2.419374
7, 0.195725
8, 0.877047
9, -1.225444
1, -0.540748
2, -0.036963
3, -0.763964
4, -0.578764
5, -2.960697
6, 2.430712
7, 0.186534
8, 0.878280
9, -1.217210
1, -0.507775
2, -0.057419
3, -0.773521
4, -0.564689
5, -2.969429
6, 2.426633
7, 0.222480
8, 0.855979
9, -1.227629
1, -0.529971
2, -0.038886
3, -0.773420
4, -0.567590
5, -2.967007
6, 2.426646
7, 0.197490
8, 0.876845
9, -1.227515
1, -0.539961
2, -0.037736
3, -0.764127
4, -0.580208
5, -2.965554
6, 2.438384
7, 0.188103
8, 0.877925
9, -1.218783
1, -0.506793
2, -0.060290
3, -0.772264
4, -0.567372
5, -2.974283
6, 2.435235
7, 0.224386
8, 0.853253
9, -1.227684
1, -0.529082
2, -0.042130
3, -0.772057
4, -0.570158
5, -2.972013
6, 2.435261
7, 0.199101
8, 0.873856
9, -1.227450
1, -0.539207
2, -0.040931
3, -0.762350
4, -0.582652
5, -2.970533
6, 2.447240
7, 0.189682
8, 0.874971
9, -1.218421
1, -0.508555
2, -0.052992
3, -0.778168
4, -0.564572
5, -2.977647
6, 2.437909
7, 0.221740
8, 0.862357
9, -1.234964
1, -0.530845
2, -0.035693
3, -0.777720
4, -0.567164
5, -2.975635
6, 2.437962
7, 0.196415
8, 0.882012
9, -1.234455
1, -0.540775
2, -0.034278
3, -0.768767
4, -0.579726
5, -2.973845
6, 2.449286
7, 0.187291
8, 0.883312
9, -1.226230
1, -0.509253
2, -0.045369
3, -0.785599
4, -0.560220
5, -2.980708
6, 2.438871
7, 0.220169
8, 0.871744
9, -1.243786
1, -0.531587
2, -0.028142
3, -0.785007
4, -0.562875
5, -2.978661
6, 2.438941
7, 0.194896
8, 0.891238
9, -1.243116
1, -0.541526
2, -0.026712
3, -0.776115
4, -0.575402
5, -2.976859
6, 2.450150
7, 0.186012
8, 0.892515
9, -1.235167
1, -0.507826
2, -0.050945
3, -0.783116
4, -0.562995
5, -2.985780
6, 2.447573
7, 0.223032
8, 0.865895
9, -1.242858
1, -0.530220
2, -0.033290
3, -0.782622
4, -0.565661
5, -2.983679
6, 2.447631
7, 0.197907
8, 0.885703
9, -1.242304
1, -0.539872
2, -0.031598
3, -0.775072
4, -0.578327
5, -2.981458
6, 2.457540
7, 0.189390
8, 0.887196
9, -1.235641
1, -0.508136
2, -0.049919
3, -0.785767
4, -0.563603
5, -2.989959
6, 2.452578
7, 0.223922
8, 0.867261
9, -1.247279
1, -0.530207
2, -0.031137
3, -0.785670
4, -0.566696
5, -2.987327
6, 2.452591
7, 0.199154
8, 0.888339
